buyer_id,exporter_id,action,label,ts,industry_match,industry_similarity,cap_fit,intent_fit,pair_trust,min_intent,buyer_intent,exporter_intent,comm_score,news_risk_penalty,exporter_risk_penalty,total_risk_penalty,shock_score,match_after_risk,buyer_trust,exporter_trust,w_cap_fit,w_intent,w_comm,buyer_swipe_count_norm,buyer_right_rate,buyer_days_since_last,exporter_swipe_count_norm,exporter_right_rate,exporter_days_since_last,pair_interaction_count_norm,pair_right_rate,pair_days_since_last,retrieval_score,retrieval_rank_norm,text_similarity,teacher_score,graph_sim,industry_assoc_score,industry_assoc_hit,candidate_source
BUY_15405,EXP_2639,left,0,2025-05-23T17:25:56Z,0.0,0.0,98.72521246458923,10.360153315512372,71.50319219923776,19.327813344003204,19.327813344003204,53.602304260284015,55.0,22.176,9.780000000000001,30.0,0.7392,24.34770951631768,82.92840695382687,60.07797744464865,0.5,0.19999999999999998,0.3,0.7981933310080718,0.4444444444444444,0.4463800797325103,0.1396673142523192,0.0,1.0,1.0,0.0,1.0,0.014293051346521701,0.5,0.5488265352543968,0.5,0.988047753745443,0.0,0.0,industry_other
BUY_15405,EXP_7909,right,1,2025-09-18T01:45:43Z,0.0,0.0,93.85098743267505,12.287716560395626,75.77116298243715,19.327813344003204,19.327813344003204,63.57530643376224,55.0,22.176,16.46,30.0,0.7392,22.706429622733324,82.92840695382687,68.61391901104744,0.5,0.19999999999999998,0.3,0.7981933310080718,0.4444444444444444,0.4463800797325103,0.1396673142523192,1.0,0.8700925282921811,1.0,1.0,0.8700925282921811,0.012806902335911086,0.5,0.552009425419772,0.5,0.9880957459394626,0.0,0.0,industry_other
BUY_15405,EXP_6041,right,1,2025-11-06T08:51:48Z,0.0,0.0,91.63014899211218,16.429407279973837,73.85210501500106,19.327813344003204,19.327813344003204,85.00396287752517,55.0,22.176,16.880000000000003,30.0,0.7392,22.4807647616407,82.92840695382687,64.77580307617524,0.5,0.19999999999999998,0.3,0.7981933310080718,0.4444444444444444,0.4463800797325103,0.4831695230146247,0.4,0.10069277263374485,1.0,1.0,0.5962264660493827,0.02149085547922802,0.5,0.5560506540692075,0.5,0.7636607458130261,0.0,0.0,industry_other
BUY_15405,EXP_5239,right,1,2025-12-03T08:11:59Z,1.0,1.0,95.91743119266056,13.099621225538952,58.34787916774566,19.327813344003204,19.327813344003204,67.77601269417961,55.0,22.176,4.91,27.086,0.7392,46.576911873150465,82.92840695382687,33.767351381664454,0.5,0.19999999999999998,0.3,0.7981933310080718,0.4444444444444444,0.4463800797325103,0.32429746089992206,0.5,0.4463800797325103,1.0,1.0,0.4463800797325103,0.015760634486327918,0.5,0.7544581878460994,0.5320117532543953,0.9788144218000244,1.0,0.0,industry_direct
BUY_15476,EXP_2045,right,1,2024-04-20T15:17:09Z,1.0,1.0,93.81247025226081,34.223004706612706,42.350943984492076,41.616404921476445,41.616404921476445,82.23440917394494,100.0,21.648,4.5600000000000005,26.208,0.7216,60.79266885396237,16.443156087262995,68.25873188172116,0.5,0.19999999999999998,0.3,0.6241963505817849,0.5555555555555556,0.24429018775720163,0.6714303506214528,0.5925925925925926,0.17465065586419753,1.0,1.0,1.0,0.03097362855846797,0.5,0.6150812179994177,0.5,0.6752257697215414,1.0,0.0,industry_direct
BUY_15476,EXP_7007,left,0,2024-04-23T15:16:10Z,0.0,0.0,83.60551431601273,34.58266386077003,36.47603520735625,41.616404921476445,41.616404921476445,83.09863364224283,100.0,21.648,10.26,30.0,0.7216,32.9754319441283,16.443156087262995,56.5089143274495,0.5,0.19999999999999998,0.3,0.6241963505817849,0.5555555555555556,0.24429018775720163,0.4831695230146247,0.6,0.670465920781893,1.0,0.0,1.0,0.020107026162819064,0.5,0.6594413930982573,0.5144939179141612,0.5612430606697633,0.0,0.0,industry_other
BUY_15476,EXP_7485,left,0,2024-06-24T06:59:39Z,1.0,1.0,98.35109081684425,27.900257541194946,51.99359330301222,41.616404921476445,41.616404921476445,67.04148903260217,100.0,21.648,6.100000000000001,27.748,0.7216,60.05647753332889,16.443156087262995,87.54403051876145,0.5,0.19999999999999998,0.3,0.6241963505817849,0.5555555555555556,0.24429018775720163,0.4831695230146247,0.4,0.020385673868312755,1.0,0.0,1.0,0.026180320424685932,0.5,0.6886278652827731,0.5489385494270749,0.7849367019565852,1.0,0.0,industry_direct
BUY_15476,EXP_1090,right,1,2024-10-14T09:05:13Z,0.0,0.0,93.20142059868087,28.127509659553528,42.29786223188684,41.616404921476445,41.616404921476445,67.58755282352158,100.0,21.648,8.55,30.0,0.7216,35.78096978500092,16.443156087262995,68.15256837651069,0.5,0.19999999999999998,0.3,0.6241963505817849,0.5555555555555556,0.24429018775720163,0.1396673142523192,1.0,1.0,1.0,1.0,1.0,0.02139732631486113,0.5,0.5906610185579859,0.5,0.9926723188639023,0.0,0.0,industry_other
BUY_15476,EXP_9334,left,0,2024-11-27T16:29:05Z,1.0,1.0,96.67681380010147,37.08270916347493,18.653232926010105,41.616404921476445,41.616404921476445,89.10598893259551,100.0,21.648,6.53,28.178,0.7216,60.42595898619658,16.443156087262995,20.86330976475721,0.5,0.19999999999999998,0.3,0.6241963505817849,0.5555555555555556,0.24429018775720163,0.3920957221168144,0.6666666666666666,1.0,1.0,0.0,1.0,0.02547985793871471,0.5,0.6023541815388294,0.5,0.985964912422197,1.0,0.0,industry_direct
BUY_15476,EXP_8785,left,0,2025-04-07T21:58:11Z,0.0,0.0,89.40802903152643,26.121719382694707,47.25046658733172,41.616404921476445,41.616404921476445,62.76784222948197,100.0,21.648,10.430000000000001,30.0,0.7216,33.94268671384173,16.443156087262995,78.05777708740045,0.5,0.19999999999999998,0.3,0.6241963505817849,0.5555555555555556,0.24429018775720163,0.41900194275695757,0.2857142857142857,1.0,1.0,0.0,1.0,0.02466756348146798,0.5,0.5800990364184679,0.5,0.4523219612512115,0.0,0.0,industry_other
BUY_15476,EXP_1051,right,1,2025-08-23T01:32:09Z,1.0,1.0,98.84653961885657,30.60865468287354,41.52605424008127,41.616404921476445,41.616404921476445,73.54949265951063,100.0,21.648,5.620000000000001,27.268,0.7216,61.168000596802386,16.443156087262995,66.60895239289955,0.5,0.19999999999999998,0.3,0.6241963505817849,0.5555555555555556,0.24429018775720163,0.4831695230146247,0.9,0.1852577160493827,1.0,1.0,1.0,0.02283437837787261,0.5,0.6886278652827731,0.5489385494270749,0.9939853510180086,1.0,0.0,industry_direct
BUY_15476,EXP_8005,right,1,2026-01-08T05:13:00Z,1.0,1.0,99.11993965300478,24.712504729186684,41.6005339822828,41.616404921476445,41.616404921476445,59.38164234948996,100.0,21.648,5.26,26.908,0.7216,60.69397661787178,16.443156087262995,66.7579118773026,0.5,0.19999999999999998,0.3,0.6241963505817849,0.5555555555555556,0.24429018775720163,0.22136745566636343,1.0,0.24707060185185187,1.0,1.0,0.24707060185185187,0.01409116643075381,0.5,0.6756280137127829,0.5498721534554144,0.990732096413689,1.0,0.0,industry_direct
BUY_15476,EXP_1473,right,1,2026-01-08T17:13:41Z,1.0,1.0,94.3683409436834,25.148264874975908,20.703221128715263,41.616404921476445,41.616404921476445,60.42872978198547,100.0,21.648,4.0600000000000005,25.708,0.7216,60.063058757469506,16.443156087262995,24.963286170167535,0.5,0.19999999999999998,0.3,0.6241963505817849,0.5555555555555556,0.24429018775720163,0.3920957221168144,0.8333333333333334,0.24429018775720163,1.0,1.0,0.24429018775720163,0.02138624149024182,0.5,0.6756280137127829,0.5498721534554144,0.9997138701630324,1.0,0.0,industry_direct
BUY_15620,EXP_5272,left,0,2024-04-16T11:54:42Z,0.0,0.0,59.33742645177795,30.030831342694224,79.29932861398873,45.33861658497549,45.33861658497549,66.2367615174345,55.0,23.025000000000002,8.29,30.0,0.7675000000000001,11.739903595542259,81.81559418680055,76.78306304117692,0.5,0.19999999999999998,0.3,0.8120981752908923,0.3684210526315789,0.03220608281893004,0.44273491133272685,0.375,0.8289494598765432,1.0,0.0,1.0,0.013655689626486223,0.5,0.7790239519769568,0.5208129937816922,0.6449181438140665,0.0,0.0,industry_other
BUY_15620,EXP_2460,right,1,2024-05-25T10:37:41Z,0.0,0.0,60.23279611153748,39.026826048250314,74.65640456922031,45.33861658497549,45.33861658497549,86.07855507700513,55.0,23.025000000000002,10.4,30.0,0.7675000000000001,13.537410612335044,81.81559418680055,67.49721495164009,0.5,0.19999999999999998,0.3,0.8120981752908923,0.3684210526315789,0.03220608281893004,0.5932966269411981,0.2222222222222222,0.45841820987654325,1.0,1.0,1.0,0.02548662379239497,0.5,0.5993869383991978,0.5,0.6661440682980229,0.0,0.0,industry_other
BUY_15620,EXP_1186,left,0,2024-07-30T04:02:57Z,0.0,0.0,60.437452033768224,32.12304179199679,66.36263706623055,45.33861658497549,45.33861658497549,70.85139382625509,55.0,23.025000000000002,16.31,30.0,0.7675000000000001,12.514667500226778,81.81559418680055,50.909679945660535,0.5,0.19999999999999998,0.3,0.8120981752908923,0.3684210526315789,0.03220608281893004,0.3610347699186826,0.0,0.7203517232510289,1.0,0.0,1.0,0.015496506235454843,0.5,0.6042997325844324,0.5,0.6285866095180312,0.0,0.0,industry_other
BUY_15620,EXP_4227,right,1,2024-08-29T02:29:21Z,1.0,1.0,61.435149654643126,37.66726683417126,72.31007512675414,45.33861658497549,45.33861658497549,83.07987687179146,55.0,23.025000000000002,10.600000000000001,30.0,0.7675000000000001,33.80082255532466,81.81559418680055,62.80455606670774,0.5,0.19999999999999998,0.3,0.8120981752908923,0.3684210526315789,0.03220608281893004,0.5456649165662855,0.35714285714285715,0.06604713220164608,1.0,1.0,1.0,0.02486631898087671,0.5,0.8425015597260925,0.5690373037698111,0.7489643671886552,1.0,0.0,industry_direct
BUY_15620,EXP_1386,left,0,2024-09-16T11:24:05Z,1.0,1.0,61.72934254284983,34.93072770079983,54.137627479984324,45.33861658497549,45.33861658497549,77.04409691312753,55.0,23.025000000000002,3.47,26.495,0.7675000000000001,36.9856534492679,81.81559418680055,26.459660773168096,0.5,0.19999999999999998,0.3,0.8120981752908923,0.3684210526315789,0.03220608281893004,0.8348306334495412,0.6129032258064516,0.0017792566872427982,1.0,0.0,1.0,0.039460795016380446,0.5,0.6869733739619635,0.5479933000075976,0.9218189369890686,1.0,0.0,industry_direct
BUY_15620,EXP_9578,right,1,2024-11-07T03:29:28Z,1.0,1.0,62.049117421335374,32.42260616821919,74.14654541162832,45.33861658497549,45.33861658497549,71.5121205947063,55.0,23.025000000000002,5.140000000000001,28.165000000000003,0.7675000000000001,35.042263955449215,81.81559418680055,66.47749663645608,0.5,0.19999999999999998,0.3,0.8120981752908923,0.3684210526315789,0.03220608281893004,0.6228368372669439,0.6666666666666666,0.11486921296296296,1.0,1.0,1.0,0.0330374873803394,0.5,0.6892643872217686,0.5404492250559141,0.750663941875182,1.0,0.0,industry_direct
BUY_15620,EXP_7746,left,0,2024-12-07T04:34:38Z,0.0,0.0,63.41775390125351,25.612802555612895,77.85073053935122,45.33861658497549,45.33861658497549,56.49224542969531,55.0,23.025000000000002,7.82,30.0,0.7675000000000001,12.665149969399465,81.81559418680055,73.8858668919019,0.5,0.19999999999999998,0.3,0.8120981752908923,0.3684210526315789,0.03220608281893004,0.22136745566636343,0.5,1.0,1.0,0.0,1.0,0.018762002906556607,0.5,0.6686970108914172,0.5,0.6052170951246449,0.0,0.0,industry_other
BUY_15620,EXP_5565,right,1,2025-03-13T18:06:17Z,0.0,0.0,42.31261192120747,33.774074281619775,74.64482771370047,45.33861658497549,45.33861658497549,74.49295286352424,55.0,23.025000000000002,3.79,26.815,0.7675000000000001,8.713896653542154,81.81559418680055,67.47406124060036,0.5,0.19999999999999998,0.3,0.8120981752908923,0.3684210526315789,0.03220608281893004,0.762504151519263,0.6046511627906976,0.07148797582304527,1.0,1.0,1.0,0.021730207609394814,0.5,0.591593566809885,0.5,0.5755159725558797,0.0,0.0,industry_other
BUY_15620,EXP_8529,left,0,2025-04-18T23:27:15Z,0.0,0.0,36.46712714249168,39.394895535539646,74.18750816731816,45.33861658497549,45.33861658497549,86.8903784518968,55.0,23.025000000000002,9.14,30.0,0.7675000000000001,4.090034142683017,81.81559418680055,66.55942214783576,0.5,0.19999999999999998,0.3,0.8120981752908923,0.3684210526315789,0.03220608281893004,0.5168304769853754,0.16666666666666666,0.08922370113168725,1.0,0.0,1.0,0.02822751504437493,0.5,0.5728546880963432,0.5,0.5443460957560025,0.0,0.0,industry_other
BUY_15620,EXP_3192,left,0,2025-05-09T12:00:36Z,0.0,0.0,63.00844205679201,22.447555477403284,78.80018522938867,45.33861658497549,45.33861658497549,49.510896379758655,55.0,23.025000000000002,8.9,30.0,0.7675000000000001,11.994985699101335,81.81559418680055,75.7847762719768,0.5,0.19999999999999998,0.3,0.8120981752908923,0.3684210526315789,0.03220608281893004,0.41900194275695757,0.42857142857142855,0.15278247170781895,1.0,0.0,1.0,0.013271053862620064,0.5,0.6908403142156287,0.5227073254849982,0.6433792529373893,0.0,0.0,industry_other
BUY_15620,EXP_8087,right,1,2025-07-20T20:48:53Z,1.0,1.0,58.88974162189818,33.57206026608373,75.79009909060156,45.33861658497549,45.33861658497549,74.0473856390426,55.0,23.025000000000002,3.41,26.435000000000002,0.7675000000000001,35.69242629133267,81.81559418680055,69.76460399440256,0.5,0.19999999999999998,0.3,0.8120981752908923,0.3684210526315789,0.03220608281893004,0.8181684725305961,0.6666666666666666,0.0,1.0,1.0,1.0,0.023716547658918896,0.5,0.8392998645120298,0.5696539968655276,0.734347428399129,1.0,0.0,industry_direct
BUY_15620,EXP_1809,right,1,2025-08-02T01:01:14Z,1.0,1.0,63.34100793041698,25.186171318312955,54.54982816107566,45.33861658497549,45.33861658497549,55.551256777118475,55.0,23.025000000000002,2.4200000000000004,25.445000000000004,0.7675000000000001,37.12119058309686,81.81559418680055,27.284062135350766,0.5,0.19999999999999998,0.3,0.8120981752908923,0.3684210526315789,0.03220608281893004,0.7220695398373652,0.5428571428571428,0.10316203703703704,1.0,1.0,1.0,0.01585448545472451,0.5,0.8254817794271654,0.5685581959778966,0.761892127344802,1.0,0.0,industry_direct
BUY_15620,EXP_8561,left,0,2025-09-19T14:12:56Z,1.0,1.0,60.84676387822972,38.190441134388614,75.73665167680183,45.33861658497549,45.33861658497549,84.23380334688979,55.0,23.025000000000002,5.569999999999999,28.595000000000002,0.7675000000000001,35.05417613279407,81.81559418680055,69.6577091668031,0.5,0.19999999999999998,0.3,0.8120981752908923,0.3684210526315789,0.03220608281893004,0.7275903603001004,0.7222222222222222,0.24131204989711932,1.0,0.0,0.8616541923868313,0.031769747097965095,0.5,0.6771278086157708,0.548274197119374,0.7957788206807412,1.0,0.0,industry_direct
BUY_15620,EXP_7586,right,1,2025-10-12T11:50:37Z,1.0,1.0,52.48145305704783,27.418893150229813,49.40800115573232,45.33861658497549,45.33861658497549,60.475804546969805,55.0,23.025000000000002,1.57,24.595000000000002,0.7675000000000001,33.9846041268559,81.81559418680055,17.000408124664084,0.5,0.19999999999999998,0.3,0.8120981752908923,0.3684210526315789,0.03220608281893004,0.7882622360521633,0.6938775510204082,0.0760118955761317,1.0,1.0,0.7344254758230453,0.014730501287645248,0.5,0.6953623994088565,0.5475555663516688,0.892073194368581,1.0,0.0,industry_direct
BUY_15620,EXP_8483,left,0,2025-10-27T13:08:13Z,1.0,1.0,61.40956766436428,30.556332249383782,64.51188213916177,45.33861658497549,45.33861658497549,67.39581961464098,55.0,23.025000000000002,4.23,27.255000000000003,0.7675000000000001,35.397840225647116,81.81559418680055,47.208170091523,0.5,0.19999999999999998,0.3,0.8120981752908923,0.3684210526315789,0.03220608281893004,0.6403693984233211,0.6521739130434783,0.3411843492798354,1.0,0.0,0.6507927597736626,0.02075166049360616,0.5,0.8475980260360941,0.5687161375552928,0.7209603391299328,1.0,0.0,industry_direct
BUY_15620,EXP_6374,left,0,2025-11-22T14:12:07Z,1.0,1.0,63.21309797902277,36.9701674947265,80.89601837187439,45.33861658497549,45.33861658497549,81.54233692912862,55.0,23.025000000000002,7.07,30.0,0.7675000000000001,34.400465990765355,81.81559418680055,79.97644255694824,0.5,0.19999999999999998,0.3,0.8120981752908923,0.3684210526315789,0.03220608281893004,0.6317937492564506,0.5454545454545454,0.1671787551440329,1.0,0.0,0.5061017875514403,0.023975870057120097,0.5,0.8475980260360941,0.5687161375552928,0.6790065568066375,1.0,0.0,industry_direct
BUY_15620,EXP_2948,left,0,2025-12-29T14:13:47Z,1.0,1.0,63.21309797902277,20.808574710884713,73.63324775034842,45.33861658497549,45.33861658497549,45.895918927928534,55.0,23.025000000000002,3.88,26.905,0.7675000000000001,34.90961114535066,81.81559418680055,65.45090131389628,0.5,0.19999999999999998,0.3,0.8120981752908923,0.3684210526315789,0.03220608281893004,0.6036320894045605,0.5789473684210527,0.002162165637860082,1.0,0.0,0.3005398019547325,0.022560035950579427,0.5,0.8291260815009841,0.5694565684871407,0.6788206561338437,1.0,0.0,industry_direct
BUY_15620,EXP_3225,left,0,2026-01-20T02:10:00Z,1.0,1.0,57.67459708365311,13.923163297997764,78.11405197364627,30.709281285419028,45.33861658497549,30.709281285419028,55.0,23.025000000000002,1.6,24.625000000000004,0.7675000000000001,33.87254496114089,81.81559418680055,74.41250976049199,0.5,0.19999999999999998,0.3,0.8120981752908923,0.3684210526315789,0.03220608281893004,0.582402225585046,0.8823529411764706,0.06554861111111111,1.0,0.0,0.18110995370370372,0.018630823794251017,0.5,0.697827446652753,0.548114432735805,0.8843959293481543,1.0,0.0,industry_direct
BUY_15620,EXP_3541,left,0,2026-02-15T21:25:53Z,1.0,1.0,60.65489895113841,36.133042798768095,63.36898088288209,45.33861658497549,45.33861658497549,79.69595351690113,55.0,23.025000000000002,3.7199999999999998,26.745,0.7675000000000001,36.498246428258255,81.81559418680055,44.92236757896363,0.5,0.19999999999999998,0.3,0.8120981752908923,0.3684210526315789,0.03220608281893004,0.8442042929333072,0.6153846153846154,0.03220608281893004,1.0,0.0,0.03220608281893004,0.026018130779941417,0.5,0.8270282573941934,0.5690460623929853,0.7954894287618068,1.0,0.0,industry_direct
BUY_15884,EXP_2691,right,1,2024-03-28T13:49:44Z,1.0,1.0,60.0,68.39170044294868,73.90404935218996,73.54915474642392,73.54915474642392,92.98774496966465,70.0,19.950000000000003,4.380000000000001,24.330000000000005,0.665,48.48400810630768,79.37430060430108,68.43379810007882,0.35000000000000003,0.30000000000000004,0.35,0.6500335135983297,0.6,0.4564698431069959,0.8672576745524198,0.6986301369863014,0.003168917181069959,1.0,1.0,1.0,0.029768543937566172,0.5,0.730707124318843,0.5,0.6381496122047758,1.0,0.0,industry_direct
BUY_15884,EXP_2759,left,0,2024-11-26T03:32:29Z,0.0,0.0,60.0,61.385769318182206,68.84285871990407,73.54915474642392,73.54915474642392,83.46223628241883,70.0,19.950000000000003,1.6,21.550000000000004,0.665,29.582584636363727,79.37430060430108,58.31141683550706,0.35000000000000003,0.30000000000000004,0.35,0.6500335135983297,0.6,0.4564698431069959,0.9434369955037287,0.5887850467289719,0.018456854423868314,1.0,0.0,1.0,0.02335613817888693,0.5,0.6424736122471725,0.5,0.5125255006969234,0.0,0.0,industry_other
BUY_15884,EXP_1890,right,1,2024-12-17T15:23:59Z,1.0,1.0,60.0,67.324820520121,74.44587447363439,73.54915474642392,73.54915474642392,91.53717775851725,70.0,19.950000000000003,2.2,22.150000000000002,0.665,50.40795692482905,79.37430060430108,69.5174483429677,0.35000000000000003,0.30000000000000004,0.35,0.6500335135983297,0.6,0.4564698431069959,0.9985859777644744,0.6950354609929078,0.03496585648148148,1.0,1.0,1.0,0.03464255238194097,0.5,0.7252250749053146,0.523248802538421,0.6425937769073087,1.0,0.0,industry_direct
BUY_15884,EXP_5458,right,1,2025-01-16T03:11:39Z,1.0,1.0,60.0,68.19219084592605,49.87411561343707,73.54915474642392,73.54915474642392,92.71648475231683,70.0,19.950000000000003,5.26,25.21,0.665,47.55612580302226,79.37430060430108,20.373930622573056,0.35000000000000003,0.30000000000000004,0.35,0.6500335135983297,0.6,0.4564698431069959,0.8442042929333072,0.7076923076923077,0.008002700617283951,1.0,1.0,1.0,0.026068942896408098,0.5,0.6622230260955573,0.5487128850490495,0.5401120518426856,1.0,0.0,industry_direct
BUY_15884,EXP_8106,right,1,2025-02-27T03:51:14Z,1.0,1.0,60.0,55.847428896715414,46.23353118098133,73.54915474642392,73.54915474642392,75.93211518101207,70.0,19.950000000000003,2.82,22.770000000000003,0.665,47.03338293521171,79.37430060430108,13.092761757661576,0.35000000000000003,0.30000000000000004,0.35,0.6500335135983297,0.6,0.4564698431069959,0.8560604972690558,0.6811594202898551,0.16517541152263376,1.0,1.0,1.0,0.023836819031035184,0.5,0.688367008083081,0.5495831949697539,0.7132807737782186,1.0,0.0,industry_direct
BUY_15884,EXP_2197,left,0,2025-05-15T15:38:09Z,0.0,0.0,60.0,49.444063464726526,83.45706647067361,67.22587585839057,73.54915474642392,67.22587585839057,70.0,19.950000000000003,11.18,30.0,0.665,18.266575231534375,79.37430060430108,87.53983233704614,0.35000000000000003,0.30000000000000004,0.35,0.6500335135983297,0.6,0.4564698431069959,0.5317630363691336,0.23076923076923078,0.18633063271604938,1.0,0.0,1.0,0.02571029979111289,0.5,0.6579233858201969,0.5,0.5711378993471906,0.0,0.0,industry_other
BUY_15884,EXP_6519,left,0,2025-05-20T19:43:18Z,0.0,0.0,60.0,58.71972962533568,72.01253311950165,73.54915474642392,73.54915474642392,79.83739558637242,70.0,19.950000000000003,9.65,29.6,0.665,20.892735110080572,79.37430060430108,64.65076563470224,0.35000000000000003,0.30000000000000004,0.35,0.6500335135983297,0.6,0.4564698431069959,0.4639647751522413,0.2222222222222222,0.5540832047325103,1.0,0.0,1.0,0.03200244650065048,0.5,0.6765686537881012,0.5184618264563701,0.6429734879552831,0.0,0.0,industry_other
BUY_15884,EXP_3784,right,1,2025-08-18T04:04:14Z,1.0,1.0,60.0,59.29121166727065,48.33484688415336,73.54915474642392,73.54915474642392,80.61440253350224,70.0,19.950000000000003,2.5,22.450000000000003,0.665,48.17989080014496,79.37430060430108,17.295393164005628,0.35000000000000003,0.30000000000000004,0.35,0.6500335135983297,0.6,0.4564698431069959,0.8752652451314392,0.631578947368421,0.00742431841563786,1.0,1.0,1.0,0.020601772528866635,0.5,0.5863481383952683,0.5,0.7806129828813644,1.0,0.0,industry_direct
BUY_15884,EXP_1400,right,1,2025-09-01T12:28:59Z,1.0,1.0,60.0,63.98335199393469,58.02071643391672,73.54915474642392,73.54915474642392,86.99400042669512,70.0,19.950000000000003,3.3,23.250000000000004,0.665,48.50600447854433,79.37430060430108,36.66713226353235,0.35000000000000003,0.30000000000000004,0.35,0.6500335135983297,0.6,0.4564698431069959,0.8879422137044558,0.6666666666666666,0.011466306584362141,1.0,1.0,0.9620552340534979,0.024840404746325873,0.5,0.6405582321363663,0.5,0.8379250716414479,1.0,0.0,industry_direct
BUY_15884,EXP_2977,left,0,2025-12-01T12:36:43Z,0.0,0.0,60.0,51.970667768722365,81.80916801397346,70.66113532902193,73.54915474642392,70.66113532902193,70.0,19.950000000000003,12.21,30.0,0.665,18.872960264493372,79.37430060430108,84.24403542364584,0.35000000000000003,0.30000000000000004,0.35,0.6500335135983297,0.6,0.4564698431069959,0.5932966269411981,0.05555555555555555,0.0843085133744856,1.0,0.0,0.4564698431069959,0.02547167760788649,0.5,0.7266648218324145,0.5,0.7204746993858392,0.0,0.0,industry_other
BUY_15953,EXP_6105,right,1,2024-07-20T08:41:08Z,0.0,0.0,85.67073170731707,18.24556655248087,35.90699126772637,27.01065319595879,27.01065319595879,67.54951988799253,55.0,24.21,5.51,29.72,0.807,20.667583331323776,21.475297085616905,50.33868544983583,0.5,0.19999999999999998,0.3,0.7154089371698258,0.46153846153846156,0.055950874485596706,0.22136745566636343,1.0,1.0,1.0,1.0,1.0,0.01869968991218207,0.5,0.6469821667267821,0.5,0.6540110192522038,0.0,0.0,industry_other
BUY_15953,EXP_3190,left,0,2024-08-25T22:20:04Z,0.0,0.0,97.86476868327402,14.884601005890394,42.09050337852381,27.01065319595879,27.01065319595879,55.10640893392893,55.0,24.21,11.19,30.0,0.807,24.727443634252076,21.475297085616905,62.70570967143072,0.5,0.19999999999999998,0.3,0.7154089371698258,0.46153846153846156,0.055950874485596706,0.1396673142523192,0.0,1.0,1.0,0.0,1.0,0.01425377930708649,0.5,0.5995614124599132,0.5,0.9717111425084951,0.0,0.0,industry_other
BUY_15953,EXP_8615,right,1,2024-08-31T07:15:32Z,1.0,1.0,99.4338287331918,14.121171075577893,30.275554976923218,27.01065319595879,27.01065319595879,52.28000586705781,55.0,24.21,8.299999999999999,30.0,0.807,45.232918865369186,21.475297085616905,39.07581286822953,0.5,0.19999999999999998,0.3,0.7154089371698258,0.46153846153846156,0.055950874485596706,0.22136745566636343,1.0,1.0,1.0,1.0,1.0,0.017658855659533845,0.5,0.7744285330827028,0.5605397450518215,0.9628815819265365,1.0,0.0,industry_direct
BUY_15953,EXP_3221,right,1,2024-09-14T12:45:32Z,0.0,0.0,90.17793594306049,13.370513325047813,48.35495864808984,27.01065319595879,27.01065319595879,49.500888512567506,55.0,24.21,5.57,29.78,0.807,21.63045650923185,21.475297085616905,75.23462021056278,0.5,0.19999999999999998,0.3,0.7154089371698258,0.46153846153846156,0.055950874485596706,0.22136745566636343,0.5,1.0,1.0,1.0,1.0,0.015907313859836292,0.5,0.6190808753952748,0.5,0.9817581049964522,0.0,0.0,industry_other
BUY_15953,EXP_3222,left,0,2024-10-20T20:51:17Z,0.0,0.0,91.41184124918674,12.613546012709609,46.730965344383605,27.01065319595879,27.01065319595879,46.698411627441835,55.0,24.21,8.72,30.0,0.807,21.782903861708235,21.475297085616905,71.98663360315031,0.5,0.19999999999999998,0.3,0.7154089371698258,0.46153846153846156,0.055950874485596706,0.22136745566636343,0.0,1.0,1.0,0.0,1.0,0.011944082264632783,0.5,0.6080409153889188,0.5,0.45583122881628046,0.0,0.0,industry_other
BUY_15953,EXP_7411,left,0,2025-01-30T14:35:50Z,1.0,1.0,97.84122562674094,19.196500673544463,24.289715495763367,27.01065319595879,27.01065319595879,71.07010902060138,55.0,24.21,11.429999999999998,30.0,0.807,45.40793035846349,21.475297085616905,27.104133905909826,0.5,0.19999999999999998,0.3,0.7154089371698258,0.46153846153846156,0.055950874485596706,0.22136745566636343,0.5,1.0,1.0,0.0,1.0,0.015331134437843619,0.5,0.8239955231286351,0.5701443648769775,0.9739742390494026,1.0,0.0,industry_direct
BUY_15953,EXP_1038,left,0,2025-02-07T09:21:01Z,0.0,0.0,97.50889679715303,14.365810150628416,42.3822274676814,27.01065319595879,27.01065319595879,53.18571915461031,55.0,24.21,4.7299999999999995,28.94,0.807,25.56208834296176,21.475297085616905,63.289157849745905,0.5,0.19999999999999998,0.3,0.7154089371698258,0.46153846153846156,0.055950874485596706,0.1396673142523192,0.0,1.0,1.0,0.0,1.0,0.014964097727986125,0.5,0.7083082319006342,0.5185424988675342,0.971685143555582,0.0,0.0,industry_other
BUY_15953,EXP_6076,left,0,2025-05-08T22:20:21Z,1.0,1.0,99.85785358919686,12.415328228882496,20.59864426963518,27.01065319595879,27.01065319595879,45.964561237415836,55.0,24.21,8.22,30.0,0.807,45.129593952299956,21.475297085616905,19.721991453653455,0.5,0.19999999999999998,0.3,0.7154089371698258,0.46153846153846156,0.055950874485596706,0.1396673142523192,0.0,1.0,1.0,0.0,1.0,0.013291537200775416,0.5,0.8268736221829003,0.5705703527951972,0.9713783796592004,1.0,0.0,industry_direct
